"","Dec_time","Condition","date","Dec_ZT_time","mean_of_sleep_counts","sem"
"4106",1225,"wt",2024-02-26,865,0.517241379310345,0.0944349237077873
"4107",1226,"wt",2024-02-26,866,0.620689655172414,0.0916970959063364
"4108",1227,"wt",2024-02-26,867,0.586206896551724,0.0930760769837004
"4109",1228,"wt",2024-02-26,868,0.551724137931034,0.0939841577750685
"4110",1229,"wt",2024-02-26,869,0.586206896551724,0.0930760769837004
"4111",1230,"wt",2024-02-26,870,0.586206896551724,0.0930760769837004
"4112",1231,"wt",2024-02-26,871,0.586206896551724,0.0930760769837004
"4113",1232,"wt",2024-02-26,872,0.551724137931034,0.0939841577750685
"4114",1233,"wt",2024-02-26,873,0.517241379310345,0.0944349237077873
"4115",1234,"wt",2024-02-26,874,0.482758620689655,0.0944349237077873
"4116",1235,"wt",2024-02-26,875,0.517241379310345,0.0944349237077873
"4117",1236,"wt",2024-02-26,876,0.551724137931034,0.0939841577750685
"4118",1237,"wt",2024-02-26,877,0.586206896551724,0.0930760769837004
"4119",1238,"wt",2024-02-26,878,0.655172413793103,0.0898255296985737
"4120",1239,"wt",2024-02-26,879,0.586206896551724,0.0930760769837004
"4121",1240,"wt",2024-02-26,880,0.586206896551724,0.0930760769837004
"4122",1241,"wt",2024-02-26,881,0.551724137931034,0.0939841577750685
"4123",1242,"wt",2024-02-26,882,0.551724137931034,0.0939841577750685
"4124",1243,"wt",2024-02-26,883,0.517241379310345,0.0944349237077873
"4125",1244,"wt",2024-02-26,884,0.517241379310345,0.0944349237077873
"4126",1245,"wt",2024-02-26,885,0.551724137931034,0.0939841577750685
"4127",1246,"wt",2024-02-26,886,0.551724137931034,0.0939841577750685
"4128",1247,"wt",2024-02-26,887,0.586206896551724,0.0930760769837004
"4129",1248,"wt",2024-02-26,888,0.586206896551724,0.0930760769837004
"4130",1249,"wt",2024-02-26,889,0.586206896551724,0.0930760769837004
"4131",1250,"wt",2024-02-26,890,0.517241379310345,0.0944349237077873
"4132",1251,"wt",2024-02-26,891,0.586206896551724,0.0930760769837004
"4133",1252,"wt",2024-02-26,892,0.586206896551724,0.0930760769837004
"4134",1253,"wt",2024-02-26,893,0.586206896551724,0.0930760769837004
"4135",1254,"wt",2024-02-26,894,0.551724137931034,0.0939841577750685
"4136",1255,"wt",2024-02-26,895,0.517241379310345,0.0944349237077873
"4137",1256,"wt",2024-02-26,896,0.482758620689655,0.0944349237077873
"4138",1257,"wt",2024-02-26,897,0.517241379310345,0.0944349237077873
"4139",1258,"wt",2024-02-26,898,0.551724137931034,0.0939841577750685
"4140",1259,"wt",2024-02-26,899,0.551724137931034,0.0939841577750685
"4141",1260,"wt",2024-02-26,900,0.620689655172414,0.0916970959063364
"4142",1261,"wt",2024-02-26,901,0.620689655172414,0.0916970959063364
"4143",1262,"wt",2024-02-26,902,0.620689655172414,0.0916970959063364
"4144",1263,"wt",2024-02-26,903,0.551724137931034,0.0939841577750685
"4145",1264,"wt",2024-02-26,904,0.517241379310345,0.0944349237077873
"4146",1265,"wt",2024-02-26,905,0.551724137931034,0.0939841577750685
"4147",1266,"wt",2024-02-26,906,0.620689655172414,0.0916970959063364
"4148",1267,"wt",2024-02-26,907,0.655172413793103,0.0898255296985737
"4149",1268,"wt",2024-02-26,908,0.724137931034483,0.0844651635442475
"4150",1269,"wt",2024-02-26,909,0.758620689655172,0.080869237238335
"4151",1270,"wt",2024-02-26,910,0.758620689655172,0.080869237238335
"4152",1271,"wt",2024-02-26,911,0.724137931034483,0.0844651635442475
"4153",1272,"wt",2024-02-26,912,0.724137931034483,0.0844651635442475
"4154",1273,"wt",2024-02-26,913,0.724137931034483,0.0844651635442475
"4155",1274,"wt",2024-02-26,914,0.689655172413793,0.0874297504891569
"4156",1275,"wt",2024-02-26,915,0.689655172413793,0.0874297504891569
"4157",1276,"wt",2024-02-26,916,0.724137931034483,0.0844651635442475
"4158",1277,"wt",2024-02-26,917,0.758620689655172,0.080869237238335
"4159",1278,"wt",2024-02-26,918,0.758620689655172,0.080869237238335
"4160",1279,"wt",2024-02-26,919,0.655172413793103,0.0898255296985737
"4161",1280,"wt",2024-02-26,920,0.689655172413793,0.0874297504891569
"4162",1281,"wt",2024-02-26,921,0.689655172413793,0.0874297504891569
"4163",1282,"wt",2024-02-26,922,0.689655172413793,0.0874297504891569
"4164",1283,"wt",2024-02-26,923,0.724137931034483,0.0844651635442475
"4165",1284,"wt",2024-02-26,924,0.689655172413793,0.0874297504891569
"4166",1285,"wt",2024-02-26,925,0.655172413793103,0.0898255296985737
"4167",1286,"wt",2024-02-26,926,0.620689655172414,0.0916970959063364
"4168",1287,"wt",2024-02-26,927,0.620689655172414,0.0916970959063364
"4169",1288,"wt",2024-02-26,928,0.655172413793103,0.0898255296985737
"4170",1289,"wt",2024-02-26,929,0.655172413793103,0.0898255296985737
"4171",1290,"wt",2024-02-26,930,0.689655172413793,0.0874297504891569
"4172",1291,"wt",2024-02-26,931,0.724137931034483,0.0844651635442475
"4173",1292,"wt",2024-02-26,932,0.689655172413793,0.0874297504891569
"4174",1293,"wt",2024-02-26,933,0.689655172413793,0.0874297504891569
"4175",1294,"wt",2024-02-26,934,0.689655172413793,0.0874297504891569
"4176",1295,"wt",2024-02-26,935,0.689655172413793,0.0874297504891569
"4177",1296,"wt",2024-02-26,936,0.655172413793103,0.0898255296985737
"4178",1297,"wt",2024-02-26,937,0.758620689655172,0.080869237238335
"4179",1298,"wt",2024-02-26,938,0.758620689655172,0.080869237238335
"4180",1299,"wt",2024-02-26,939,0.724137931034483,0.0844651635442475
"4181",1300,"wt",2024-02-26,940,0.689655172413793,0.0874297504891569
"4182",1301,"wt",2024-02-26,941,0.689655172413793,0.0874297504891569
"4183",1302,"wt",2024-02-26,942,0.689655172413793,0.0874297504891569
"4184",1303,"wt",2024-02-26,943,0.655172413793103,0.0898255296985737
"4185",1304,"wt",2024-02-26,944,0.655172413793103,0.0898255296985737
"4186",1305,"wt",2024-02-26,945,0.724137931034483,0.0844651635442475
"4187",1306,"wt",2024-02-26,946,0.689655172413793,0.0874297504891569
"4188",1307,"wt",2024-02-26,947,0.586206896551724,0.0930760769837004
"4189",1308,"wt",2024-02-26,948,0.586206896551724,0.0930760769837004
"4190",1309,"wt",2024-02-26,949,0.551724137931034,0.0939841577750685
"4191",1310,"wt",2024-02-26,950,0.586206896551724,0.0930760769837004
"4192",1311,"wt",2024-02-26,951,0.620689655172414,0.0916970959063364
"4193",1312,"wt",2024-02-26,952,0.689655172413793,0.0874297504891569
"4194",1313,"wt",2024-02-26,953,0.689655172413793,0.0874297504891569
"4195",1314,"wt",2024-02-26,954,0.620689655172414,0.0916970959063364
"4196",1315,"wt",2024-02-26,955,0.620689655172414,0.0916970959063364
"4197",1316,"wt",2024-02-26,956,0.655172413793103,0.0898255296985737
"4198",1317,"wt",2024-02-26,957,0.655172413793103,0.0898255296985737
"4199",1318,"wt",2024-02-26,958,0.655172413793103,0.0898255296985737
"4200",1319,"wt",2024-02-26,959,0.620689655172414,0.0916970959063364
"4201",1320,"wt",2024-02-26,960,0.620689655172414,0.0916970959063364
"4202",1321,"wt",2024-02-26,961,0.655172413793103,0.0898255296985737
"4203",1322,"wt",2024-02-26,962,0.655172413793103,0.0898255296985737
"4204",1323,"wt",2024-02-26,963,0.758620689655172,0.080869237238335
"4205",1324,"wt",2024-02-26,964,0.758620689655172,0.080869237238335
"4206",1325,"wt",2024-02-26,965,0.724137931034483,0.0844651635442475
"4207",1326,"wt",2024-02-26,966,0.724137931034483,0.0844651635442475
"4208",1327,"wt",2024-02-26,967,0.724137931034483,0.0844651635442475
"4209",1328,"wt",2024-02-26,968,0.689655172413793,0.0874297504891569
"4210",1329,"wt",2024-02-26,969,0.724137931034483,0.0844651635442475
"4211",1330,"wt",2024-02-26,970,0.724137931034483,0.0844651635442475
"4212",1331,"wt",2024-02-26,971,0.758620689655172,0.080869237238335
"4213",1332,"wt",2024-02-26,972,0.758620689655172,0.080869237238335
"4214",1333,"wt",2024-02-26,973,0.758620689655172,0.080869237238335
"4215",1334,"wt",2024-02-26,974,0.689655172413793,0.0874297504891569
"4216",1335,"wt",2024-02-26,975,0.724137931034483,0.0844651635442475
"4217",1336,"wt",2024-02-26,976,0.758620689655172,0.080869237238335
"4218",1337,"wt",2024-02-26,977,0.758620689655172,0.080869237238335
"4219",1338,"wt",2024-02-26,978,0.724137931034483,0.0844651635442475
"4220",1339,"wt",2024-02-26,979,0.689655172413793,0.0874297504891569
"4221",1340,"wt",2024-02-26,980,0.724137931034483,0.0844651635442475
"4222",1341,"wt",2024-02-26,981,0.724137931034483,0.0844651635442475
"4223",1342,"wt",2024-02-26,982,0.758620689655172,0.080869237238335
"4224",1343,"wt",2024-02-26,983,0.724137931034483,0.0844651635442475
"4225",1344,"wt",2024-02-26,984,0.758620689655172,0.080869237238335
"4226",1345,"wt",2024-02-26,985,0.758620689655172,0.080869237238335
"4227",1346,"wt",2024-02-26,986,0.827586206896552,0.0713860923457608
"4228",1347,"wt",2024-02-26,987,0.724137931034483,0.0844651635442475
"4229",1348,"wt",2024-02-26,988,0.758620689655172,0.080869237238335
"4230",1349,"wt",2024-02-26,989,0.758620689655172,0.080869237238335
"4231",1350,"wt",2024-02-26,990,0.689655172413793,0.0874297504891569
"4232",1351,"wt",2024-02-26,991,0.620689655172414,0.0916970959063364
"4233",1352,"wt",2024-02-26,992,0.689655172413793,0.0874297504891569
"4234",1353,"wt",2024-02-26,993,0.620689655172414,0.0916970959063364
"4235",1354,"wt",2024-02-26,994,0.620689655172414,0.0916970959063364
"4236",1355,"wt",2024-02-26,995,0.655172413793103,0.0898255296985737
"4237",1356,"wt",2024-02-26,996,0.689655172413793,0.0874297504891569
"4238",1357,"wt",2024-02-26,997,0.620689655172414,0.0916970959063364
"4239",1358,"wt",2024-02-26,998,0.586206896551724,0.0930760769837004
"4240",1359,"wt",2024-02-26,999,0.586206896551724,0.0930760769837004
"4241",1360,"wt",2024-02-26,1000,0.620689655172414,0.0916970959063364
"4242",1361,"wt",2024-02-26,1001,0.586206896551724,0.0930760769837004
"4243",1362,"wt",2024-02-26,1002,0.655172413793103,0.0898255296985737
"4244",1363,"wt",2024-02-26,1003,0.689655172413793,0.0874297504891569
"4245",1364,"wt",2024-02-26,1004,0.724137931034483,0.0844651635442475
"4246",1365,"wt",2024-02-26,1005,0.620689655172414,0.0916970959063364
"4247",1366,"wt",2024-02-26,1006,0.620689655172414,0.0916970959063364
"4248",1367,"wt",2024-02-26,1007,0.482758620689655,0.0944349237077873
"4249",1368,"wt",2024-02-26,1008,0.586206896551724,0.0930760769837004
"4250",1369,"wt",2024-02-26,1009,0.551724137931034,0.0939841577750685
"4251",1370,"wt",2024-02-26,1010,0.620689655172414,0.0916970959063364
"4252",1371,"wt",2024-02-26,1011,0.586206896551724,0.0930760769837004
"4253",1372,"wt",2024-02-26,1012,0.586206896551724,0.0930760769837004
