Channel,Time,Value,Bout_Length
data_12,2024-02-25 14:18:00,1,9.0
data_12,2024-02-25 14:27:00,0,23.0
data_12,2024-02-25 14:50:00,1,8.0
data_12,2024-02-25 14:58:00,0,23.0
data_12,2024-02-25 15:21:00,1,23.0
data_12,2024-02-25 15:44:00,0,20.0
data_12,2024-02-25 16:04:00,1,14.0
data_12,2024-02-25 16:18:00,0,24.0
data_12,2024-02-25 16:42:00,1,10.0
data_12,2024-02-25 16:52:00,0,4.0
data_12,2024-02-25 16:56:00,1,21.0
data_12,2024-02-25 17:17:00,0,1.0
data_12,2024-02-25 17:18:00,1,12.0
data_12,2024-02-25 17:30:00,0,5.0
data_12,2024-02-25 17:35:00,1,59.0
data_12,2024-02-25 18:34:00,0,8.0
data_12,2024-02-25 18:42:00,1,6.0
data_12,2024-02-25 18:48:00,0,19.0
data_12,2024-02-25 19:07:00,1,5.0
data_12,2024-02-25 19:12:00,0,98.0
data_12,2024-02-25 20:50:00,1,26.0
data_12,2024-02-25 21:16:00,0,61.0
data_12,2024-02-25 22:17:00,1,8.0
data_12,2024-02-25 22:25:00,0,16.0
data_12,2024-02-25 22:41:00,1,10.0
data_12,2024-02-25 22:51:00,0,30.0
data_12,2024-02-25 23:21:00,1,15.0
data_12,2024-02-25 23:36:00,0,3.0
data_12,2024-02-25 23:39:00,1,5.0
data_12,2024-02-25 23:44:00,0,8.0
data_12,2024-02-25 23:52:00,1,11.0
data_12,2024-02-26 00:03:00,0,6.0
data_12,2024-02-26 00:09:00,1,9.0
data_12,2024-02-26 00:18:00,0,21.0
data_12,2024-02-26 00:39:00,1,8.0
data_12,2024-02-26 00:47:00,0,1.0
data_12,2024-02-26 00:48:00,1,5.0
data_12,2024-02-26 00:53:00,0,10.0
data_12,2024-02-26 01:03:00,1,12.0
data_12,2024-02-26 01:15:00,0,121.0
data_12,2024-02-26 03:16:00,1,11.0
data_12,2024-02-26 03:27:00,0,3.0
data_12,2024-02-26 03:30:00,1,34.0
data_12,2024-02-26 04:04:00,0,7.0
data_12,2024-02-26 04:11:00,1,5.0
data_12,2024-02-26 04:16:00,0,2.0
data_12,2024-02-26 04:18:00,1,8.0
data_12,2024-02-26 04:26:00,0,16.0
data_12,2024-02-26 04:42:00,1,21.0
data_12,2024-02-26 05:03:00,0,1.0
data_12,2024-02-26 05:04:00,1,10.0
data_12,2024-02-26 05:14:00,0,3.0
data_12,2024-02-26 05:17:00,1,176.0
data_12,2024-02-26 08:13:00,0,2.0
data_12,2024-02-26 08:15:00,1,42.0
data_12,2024-02-26 08:57:00,0,9.0
data_12,2024-02-26 09:06:00,1,18.0
data_12,2024-02-26 09:24:00,0,11.0
data_12,2024-02-26 09:35:00,1,12.0
data_12,2024-02-26 09:47:00,0,5.0
data_12,2024-02-26 09:52:00,1,8.0
data_12,2024-02-26 10:00:00,0,13.0
data_12,2024-02-26 10:13:00,1,24.0
data_12,2024-02-26 10:37:00,0,8.0
data_12,2024-02-26 10:45:00,1,12.0
data_12,2024-02-26 10:57:00,0,54.0
data_12,2024-02-26 11:51:00,1,22.0
data_12,2024-02-26 12:13:00,0,30.0
data_12,2024-02-26 12:43:00,1,19.0
data_12,2024-02-26 13:02:00,0,98.0
data_12,2024-02-26 14:40:00,1,19.0
data_12,2024-02-26 14:59:00,0,3.0
data_12,2024-02-26 15:02:00,1,25.0
data_12,2024-02-26 15:27:00,0,41.0
data_12,2024-02-26 16:08:00,1,17.0
data_12,2024-02-26 16:25:00,0,4.0
data_12,2024-02-26 16:29:00,1,14.0
data_12,2024-02-26 16:43:00,0,1.0
data_12,2024-02-26 16:44:00,1,6.0
data_12,2024-02-26 16:50:00,0,1.0
data_12,2024-02-26 16:51:00,1,7.0
data_12,2024-02-26 16:58:00,0,5.0
data_12,2024-02-26 17:03:00,1,9.0
data_12,2024-02-26 17:12:00,0,1.0
data_12,2024-02-26 17:13:00,1,29.0
data_12,2024-02-26 17:42:00,0,4.0
data_12,2024-02-26 17:46:00,1,39.0
data_12,2024-02-26 18:25:00,0,4.0
data_12,2024-02-26 18:29:00,1,5.0
data_12,2024-02-26 18:34:00,0,6.0
data_12,2024-02-26 18:40:00,1,7.0
data_12,2024-02-26 18:47:00,0,47.0
data_12,2024-02-26 19:34:00,1,5.0
data_12,2024-02-26 19:39:00,0,18.0
data_12,2024-02-26 19:57:00,1,6.0
data_12,2024-02-26 20:03:00,0,22.0
data_12,2024-02-26 20:25:00,1,17.0
data_12,2024-02-26 20:42:00,0,42.0
data_12,2024-02-26 21:24:00,1,6.0
data_12,2024-02-26 21:30:00,0,2.0
data_12,2024-02-26 21:32:00,1,5.0
data_12,2024-02-26 21:37:00,0,10.0
data_12,2024-02-26 21:47:00,1,6.0
data_12,2024-02-26 21:53:00,0,45.0
data_12,2024-02-26 22:38:00,1,5.0
data_12,2024-02-26 22:43:00,0,7.0
data_12,2024-02-26 22:50:00,1,5.0
data_12,2024-02-26 22:55:00,0,45.0
data_12,2024-02-26 23:40:00,1,6.0
data_12,2024-02-26 23:46:00,0,15.0
data_12,2024-02-27 00:01:00,1,5.0
data_12,2024-02-27 00:06:00,0,1.0
data_12,2024-02-27 00:07:00,1,10.0
data_12,2024-02-27 00:17:00,0,23.0
data_12,2024-02-27 00:40:00,1,14.0
data_12,2024-02-27 00:54:00,0,51.0
data_12,2024-02-27 01:45:00,1,5.0
data_12,2024-02-27 01:50:00,0,19.0
data_12,2024-02-27 02:09:00,1,5.0
data_12,2024-02-27 02:14:00,0,40.0
data_12,2024-02-27 02:54:00,1,5.0
data_12,2024-02-27 02:59:00,0,46.0
data_12,2024-02-27 03:45:00,1,5.0
data_12,2024-02-27 03:50:00,0,12.0
data_12,2024-02-27 04:02:00,1,5.0
data_12,2024-02-27 04:07:00,0,53.0
data_12,2024-02-27 05:00:00,1,23.0
data_12,2024-02-27 05:23:00,0,7.0
data_12,2024-02-27 05:30:00,1,9.0
data_12,2024-02-27 05:39:00,0,3.0
data_12,2024-02-27 05:42:00,1,6.0
data_12,2024-02-27 05:48:00,0,1.0
data_12,2024-02-27 05:49:00,1,5.0
data_12,2024-02-27 05:54:00,0,2.0
data_12,2024-02-27 05:56:00,1,119.0
data_12,2024-02-27 07:55:00,0,3.0
data_12,2024-02-27 07:58:00,1,167.0
data_12,2024-02-27 10:45:00,0,3.0
data_12,2024-02-27 10:48:00,1,15.0
data_12,2024-02-27 11:03:00,0,13.0
data_12,2024-02-27 11:16:00,1,24.0
data_12,2024-02-27 11:40:00,0,24.0
data_12,2024-02-27 12:04:00,1,18.0
data_12,2024-02-27 12:22:00,0,48.0
data_12,2024-02-27 13:10:00,1,22.0
data_12,2024-02-27 13:32:00,0,71.0
data_12,2024-02-27 14:43:00,1,15.0
data_12,2024-02-27 14:58:00,0,30.0
data_12,2024-02-27 15:28:00,1,14.0
data_12,2024-02-27 15:42:00,0,8.0
data_12,2024-02-27 15:50:00,1,9.0
data_12,2024-02-27 15:59:00,0,5.0
data_12,2024-02-27 16:04:00,1,6.0
data_12,2024-02-27 16:10:00,0,18.0
data_12,2024-02-27 16:28:00,1,13.0
data_12,2024-02-27 16:41:00,0,1.0
data_12,2024-02-27 16:42:00,1,17.0
data_12,2024-02-27 16:59:00,0,11.0
data_12,2024-02-27 17:10:00,1,17.0
data_12,2024-02-27 17:27:00,0,3.0
data_12,2024-02-27 17:30:00,1,55.0
data_12,2024-02-27 18:25:00,0,1.0
data_12,2024-02-27 18:26:00,1,5.0
data_12,2024-02-27 18:31:00,0,1.0
data_12,2024-02-27 18:32:00,1,8.0
data_12,2024-02-27 18:40:00,0,12.0
data_12,2024-02-27 18:52:00,1,14.0
data_12,2024-02-27 19:06:00,0,30.0
data_12,2024-02-27 19:36:00,1,7.0
data_12,2024-02-27 19:43:00,0,35.0
data_12,2024-02-27 20:18:00,1,6.0
data_12,2024-02-27 20:24:00,0,4.0
data_12,2024-02-27 20:28:00,1,9.0
data_12,2024-02-27 20:37:00,0,16.0
data_12,2024-02-27 20:53:00,1,10.0
data_12,2024-02-27 21:03:00,0,35.0
data_12,2024-02-27 21:38:00,1,6.0
data_12,2024-02-27 21:44:00,0,29.0
data_12,2024-02-27 22:13:00,1,9.0
data_12,2024-02-27 22:22:00,0,76.0
data_12,2024-02-27 23:38:00,1,8.0
data_12,2024-02-27 23:46:00,0,2.0
data_12,2024-02-27 23:48:00,1,8.0
data_13,2024-02-24 00:00:00,0,305.0
data_13,2024-02-24 05:05:00,1,18.0
data_13,2024-02-24 05:23:00,0,2.0
data_13,2024-02-24 05:25:00,1,6.0
data_13,2024-02-24 05:31:00,0,3.0
data_13,2024-02-24 05:34:00,1,6.0
data_13,2024-02-24 05:40:00,0,15.0
data_13,2024-02-24 05:55:00,1,269.0
data_13,2024-02-24 10:24:00,0,11.0
data_13,2024-02-24 10:35:00,1,68.0
data_13,2024-02-24 11:43:00,0,2.0
data_13,2024-02-24 11:45:00,1,25.0
data_13,2024-02-24 12:10:00,0,11.0
data_13,2024-02-24 12:21:00,1,77.0
data_13,2024-02-24 13:38:00,0,2.0
data_13,2024-02-24 13:40:00,1,17.0
data_13,2024-02-24 13:57:00,0,14.0
data_13,2024-02-24 14:11:00,1,205.0
data_13,2024-02-24 17:36:00,0,2.0
data_13,2024-02-24 17:38:00,1,51.0
data_13,2024-02-24 18:29:00,0,582.0
data_13,2024-02-25 04:11:00,1,11.0
data_13,2024-02-25 04:22:00,0,96.0
data_13,2024-02-25 05:58:00,1,218.0
data_13,2024-02-25 09:36:00,0,1.0
data_13,2024-02-25 09:37:00,1,49.0
data_13,2024-02-25 10:26:00,0,3.0
data_13,2024-02-25 10:29:00,1,67.0
data_13,2024-02-25 11:36:00,0,5.0
data_13,2024-02-25 11:41:00,1,44.0
data_13,2024-02-25 12:25:00,0,1.0
data_13,2024-02-25 12:26:00,1,10.0
data_13,2024-02-25 12:36:00,0,1.0
data_13,2024-02-25 12:37:00,1,6.0
data_13,2024-02-25 12:43:00,0,27.0
data_13,2024-02-25 13:10:00,1,29.0
data_13,2024-02-25 13:39:00,0,13.0
data_13,2024-02-25 13:52:00,1,9.0
data_13,2024-02-25 14:01:00,0,2.0
data_13,2024-02-25 14:03:00,1,25.0
data_13,2024-02-25 14:28:00,0,1.0
data_13,2024-02-25 14:29:00,1,6.0
data_13,2024-02-25 14:35:00,0,5.0
data_13,2024-02-25 14:40:00,1,15.0
data_13,2024-02-25 14:55:00,0,4.0
data_13,2024-02-25 14:59:00,1,22.0
data_13,2024-02-25 15:21:00,0,3.0
data_13,2024-02-25 15:24:00,1,24.0
data_13,2024-02-25 15:48:00,0,16.0
data_13,2024-02-25 16:04:00,1,37.0
data_13,2024-02-25 16:41:00,0,4.0
data_13,2024-02-25 16:45:00,1,32.0
data_13,2024-02-25 17:17:00,0,1.0
data_13,2024-02-25 17:18:00,1,77.0
data_13,2024-02-25 18:35:00,0,2.0
data_13,2024-02-25 18:37:00,1,35.0
data_13,2024-02-25 19:12:00,0,60.0
data_13,2024-02-25 20:12:00,1,32.0
data_13,2024-02-25 20:44:00,0,47.0
data_13,2024-02-25 21:31:00,1,6.0
data_13,2024-02-25 21:37:00,0,55.0
data_13,2024-02-25 22:32:00,1,7.0
data_13,2024-02-25 22:39:00,0,4.0
data_13,2024-02-25 22:43:00,1,12.0
data_13,2024-02-25 22:55:00,0,12.0
data_13,2024-02-25 23:07:00,1,23.0
data_13,2024-02-25 23:30:00,0,167.0
data_13,2024-02-26 02:17:00,1,6.0
data_13,2024-02-26 02:23:00,0,68.0
data_13,2024-02-26 03:31:00,1,5.0
data_13,2024-02-26 03:36:00,0,14.0
data_13,2024-02-26 03:50:00,1,15.0
data_13,2024-02-26 04:05:00,0,112.0
data_13,2024-02-26 05:57:00,1,197.0
data_13,2024-02-26 09:14:00,0,2.0
data_13,2024-02-26 09:16:00,1,22.0
data_13,2024-02-26 09:38:00,0,1.0
data_13,2024-02-26 09:39:00,1,48.0
data_13,2024-02-26 10:27:00,0,2.0
data_13,2024-02-26 10:29:00,1,5.0
data_13,2024-02-26 10:34:00,0,2.0
data_13,2024-02-26 10:36:00,1,14.0
data_13,2024-02-26 10:50:00,0,5.0
data_13,2024-02-26 10:55:00,1,14.0
data_13,2024-02-26 11:09:00,0,1.0
data_13,2024-02-26 11:10:00,1,6.0
data_13,2024-02-26 11:16:00,0,4.0
data_13,2024-02-26 11:20:00,1,30.0
data_13,2024-02-26 11:50:00,0,3.0
data_13,2024-02-26 11:53:00,1,7.0
data_13,2024-02-26 12:00:00,0,9.0
data_13,2024-02-26 12:09:00,1,29.0
data_13,2024-02-26 12:38:00,0,3.0
data_13,2024-02-26 12:41:00,1,6.0
data_13,2024-02-26 12:47:00,0,3.0
data_13,2024-02-26 12:50:00,1,7.0
data_13,2024-02-26 12:57:00,0,19.0
data_13,2024-02-26 13:16:00,1,62.0
data_13,2024-02-26 14:18:00,0,5.0
data_13,2024-02-26 14:23:00,1,6.0
data_13,2024-02-26 14:29:00,0,1.0
data_13,2024-02-26 14:30:00,1,6.0
data_13,2024-02-26 14:36:00,0,11.0
data_13,2024-02-26 14:47:00,1,15.0
data_13,2024-02-26 15:02:00,0,6.0
data_13,2024-02-26 15:08:00,1,6.0
data_13,2024-02-26 15:14:00,0,4.0
data_13,2024-02-26 15:18:00,1,15.0
data_13,2024-02-26 15:33:00,0,19.0
data_13,2024-02-26 15:52:00,1,13.0
data_13,2024-02-26 16:05:00,0,2.0
data_13,2024-02-26 16:07:00,1,43.0
data_13,2024-02-26 16:50:00,0,1.0
data_13,2024-02-26 16:51:00,1,102.0
data_13,2024-02-26 18:33:00,0,3.0
data_13,2024-02-26 18:36:00,1,6.0
data_13,2024-02-26 18:42:00,0,13.0
data_13,2024-02-26 18:55:00,1,30.0
data_13,2024-02-26 19:25:00,0,9.0
data_13,2024-02-26 19:34:00,1,5.0
data_13,2024-02-26 19:39:00,0,22.0
data_13,2024-02-26 20:01:00,1,5.0
data_13,2024-02-26 20:06:00,0,4.0
data_13,2024-02-26 20:10:00,1,6.0
data_13,2024-02-26 20:16:00,0,34.0
data_13,2024-02-26 20:50:00,1,5.0
data_13,2024-02-26 20:55:00,0,4.0
data_13,2024-02-26 20:59:00,1,17.0
data_13,2024-02-26 21:16:00,0,89.0
data_13,2024-02-26 22:45:00,1,5.0
data_13,2024-02-26 22:50:00,0,19.0
data_13,2024-02-26 23:09:00,1,15.0
data_13,2024-02-26 23:24:00,0,11.0
data_13,2024-02-26 23:35:00,1,22.0
data_13,2024-02-26 23:57:00,0,236.0
data_13,2024-02-27 03:53:00,1,5.0
data_13,2024-02-27 03:58:00,0,1.0
data_13,2024-02-27 03:59:00,1,5.0
data_13,2024-02-27 04:04:00,0,17.0
data_13,2024-02-27 04:21:00,1,6.0
data_13,2024-02-27 04:27:00,0,50.0
data_13,2024-02-27 05:17:00,1,5.0
data_13,2024-02-27 05:22:00,0,36.0
data_13,2024-02-27 05:58:00,1,220.0
data_13,2024-02-27 09:38:00,0,1.0
data_13,2024-02-27 09:39:00,1,15.0
data_13,2024-02-27 09:54:00,0,2.0
data_13,2024-02-27 09:56:00,1,5.0
data_13,2024-02-27 10:01:00,0,2.0
data_13,2024-02-27 10:03:00,1,19.0
data_13,2024-02-27 10:22:00,0,1.0
data_13,2024-02-27 10:23:00,1,11.0
data_13,2024-02-27 10:34:00,0,2.0
data_13,2024-02-27 10:36:00,1,18.0
data_13,2024-02-27 10:54:00,0,2.0
data_13,2024-02-27 10:56:00,1,22.0
data_13,2024-02-27 11:18:00,0,4.0
data_13,2024-02-27 11:22:00,1,14.0
data_13,2024-02-27 11:36:00,0,15.0
data_13,2024-02-27 11:51:00,1,7.0
data_13,2024-02-27 11:58:00,0,9.0
data_13,2024-02-27 12:07:00,1,29.0
data_13,2024-02-27 12:36:00,0,14.0
data_13,2024-02-27 12:50:00,1,15.0
data_13,2024-02-27 13:05:00,0,1.0
data_13,2024-02-27 13:06:00,1,7.0
data_13,2024-02-27 13:13:00,0,18.0
data_13,2024-02-27 13:31:00,1,10.0
data_13,2024-02-27 13:41:00,0,11.0
data_13,2024-02-27 13:52:00,1,5.0
data_13,2024-02-27 13:57:00,0,2.0
data_13,2024-02-27 13:59:00,1,31.0
data_13,2024-02-27 14:30:00,0,10.0
data_13,2024-02-27 14:40:00,1,15.0
data_13,2024-02-27 14:55:00,0,6.0
data_13,2024-02-27 15:01:00,1,6.0
data_13,2024-02-27 15:07:00,0,3.0
data_13,2024-02-27 15:10:00,1,6.0
data_13,2024-02-27 15:16:00,0,5.0
data_13,2024-02-27 15:21:00,1,34.0
data_13,2024-02-27 15:55:00,0,4.0
data_13,2024-02-27 15:59:00,1,18.0
data_13,2024-02-27 16:17:00,0,5.0
data_13,2024-02-27 16:22:00,1,9.0
data_13,2024-02-27 16:31:00,0,2.0
data_13,2024-02-27 16:33:00,1,19.0
data_13,2024-02-27 16:52:00,0,2.0
data_13,2024-02-27 16:54:00,1,138.0
data_13,2024-02-27 19:12:00,0,15.0
data_13,2024-02-27 19:27:00,1,23.0
data_13,2024-02-27 19:50:00,0,2.0
data_13,2024-02-27 19:52:00,1,19.0
data_13,2024-02-27 20:11:00,0,10.0
data_13,2024-02-27 20:21:00,1,28.0
data_13,2024-02-27 20:49:00,0,20.0
data_13,2024-02-27 21:09:00,1,5.0
data_13,2024-02-27 21:14:00,0,3.0
data_13,2024-02-27 21:17:00,1,5.0
data_13,2024-02-27 21:22:00,0,2.0
data_13,2024-02-27 21:24:00,1,22.0
data_13,2024-02-27 21:46:00,0,1.0
data_13,2024-02-27 21:47:00,1,12.0
data_13,2024-02-27 21:59:00,0,7.0
data_13,2024-02-27 22:06:00,1,5.0
data_13,2024-02-27 22:11:00,0,11.0
data_13,2024-02-27 22:22:00,1,77.0
data_13,2024-02-27 23:39:00,0,2.0
data_14,2024-02-24 00:00:00,0,5.0
data_14,2024-02-24 00:05:00,1,10.0
data_14,2024-02-24 00:15:00,0,5.0
data_14,2024-02-24 00:20:00,1,12.0
data_14,2024-02-24 00:32:00,0,14.0
data_14,2024-02-24 00:46:00,1,8.0
data_14,2024-02-24 00:54:00,0,6.0
data_14,2024-02-24 01:00:00,1,9.0
data_14,2024-02-24 01:09:00,0,8.0
data_14,2024-02-24 01:17:00,1,6.0
data_14,2024-02-24 01:23:00,0,9.0
data_14,2024-02-24 01:32:00,1,7.0
data_14,2024-02-24 01:39:00,0,26.0
data_14,2024-02-24 02:05:00,1,6.0
data_14,2024-02-24 02:11:00,0,1.0
data_14,2024-02-24 02:12:00,1,7.0
data_14,2024-02-24 02:19:00,0,33.0
data_14,2024-02-24 02:52:00,1,7.0
data_14,2024-02-24 02:59:00,0,6.0
data_14,2024-02-24 03:05:00,1,7.0
data_14,2024-02-24 03:12:00,0,45.0
data_14,2024-02-24 03:57:00,1,9.0
data_14,2024-02-24 04:06:00,0,14.0
data_14,2024-02-24 04:20:00,1,33.0
data_14,2024-02-24 04:53:00,0,14.0
data_14,2024-02-24 05:07:00,1,26.0
data_14,2024-02-24 05:33:00,0,9.0
data_14,2024-02-24 05:42:00,1,6.0
data_14,2024-02-24 05:48:00,0,6.0
data_14,2024-02-24 05:54:00,1,54.0
data_14,2024-02-24 06:48:00,0,1.0
data_14,2024-02-24 06:49:00,1,75.0
data_14,2024-02-24 08:04:00,0,1.0
data_14,2024-02-24 08:05:00,1,18.0
data_14,2024-02-24 08:23:00,0,1.0
data_14,2024-02-24 08:24:00,1,20.0
data_14,2024-02-24 08:44:00,0,3.0
data_14,2024-02-24 08:47:00,1,10.0
data_14,2024-02-24 08:57:00,0,7.0
data_14,2024-02-24 09:04:00,1,6.0
data_14,2024-02-24 09:10:00,0,33.0
data_14,2024-02-24 09:43:00,1,9.0
data_14,2024-02-24 09:52:00,0,1.0
data_14,2024-02-24 09:53:00,1,10.0
data_14,2024-02-24 10:03:00,0,23.0
data_14,2024-02-24 10:26:00,1,37.0
data_14,2024-02-24 11:03:00,0,1.0
data_14,2024-02-24 11:04:00,1,6.0
data_14,2024-02-24 11:10:00,0,3.0
data_14,2024-02-24 11:13:00,1,15.0
data_14,2024-02-24 11:28:00,0,1.0
data_14,2024-02-24 11:29:00,1,6.0
data_14,2024-02-24 11:35:00,0,17.0
data_14,2024-02-24 11:52:00,1,11.0
data_14,2024-02-24 12:03:00,0,5.0
data_14,2024-02-24 12:08:00,1,6.0
data_14,2024-02-24 12:14:00,0,16.0
data_14,2024-02-24 12:30:00,1,5.0
data_14,2024-02-24 12:35:00,0,6.0
data_14,2024-02-24 12:41:00,1,5.0
data_14,2024-02-24 12:46:00,0,8.0
data_14,2024-02-24 12:54:00,1,8.0
data_14,2024-02-24 13:02:00,0,7.0
data_14,2024-02-24 13:09:00,1,5.0
data_14,2024-02-24 13:14:00,0,4.0
data_14,2024-02-24 13:18:00,1,12.0
data_14,2024-02-24 13:30:00,0,15.0
data_14,2024-02-24 13:45:00,1,5.0
data_14,2024-02-24 13:50:00,0,14.0
data_14,2024-02-24 14:04:00,1,12.0
data_14,2024-02-24 14:16:00,0,13.0
data_14,2024-02-24 14:29:00,1,12.0
data_14,2024-02-24 14:41:00,0,3.0
data_14,2024-02-24 14:44:00,1,6.0
data_14,2024-02-24 14:50:00,0,5.0
data_14,2024-02-24 14:55:00,1,18.0
data_14,2024-02-24 15:13:00,0,16.0
data_14,2024-02-24 15:29:00,1,13.0
data_14,2024-02-24 15:42:00,0,4.0
data_14,2024-02-24 15:46:00,1,11.0
data_14,2024-02-24 15:57:00,0,5.0
data_14,2024-02-24 16:02:00,1,22.0
data_14,2024-02-24 16:24:00,0,5.0
data_14,2024-02-24 16:29:00,1,27.0
data_14,2024-02-24 16:56:00,0,4.0
data_14,2024-02-24 17:00:00,1,16.0
data_14,2024-02-24 17:16:00,0,1.0
data_14,2024-02-24 17:17:00,1,44.0
data_14,2024-02-24 18:01:00,0,137.0
data_14,2024-02-24 20:18:00,1,5.0
data_14,2024-02-24 20:23:00,0,157.0
data_14,2024-02-24 23:00:00,1,5.0
data_14,2024-02-24 23:05:00,0,117.0
data_14,2024-02-25 01:02:00,1,6.0
data_14,2024-02-25 01:08:00,0,88.0
data_14,2024-02-25 02:36:00,1,5.0
data_14,2024-02-25 02:41:00,0,116.0
data_14,2024-02-25 04:37:00,1,5.0
data_14,2024-02-25 04:42:00,0,36.0
data_14,2024-02-25 05:18:00,1,37.0
data_14,2024-02-25 05:55:00,0,1.0
data_14,2024-02-25 05:56:00,1,192.0
data_14,2024-02-25 09:08:00,0,5.0
data_14,2024-02-25 09:13:00,1,39.0
data_14,2024-02-25 09:52:00,0,2.0
data_14,2024-02-25 09:54:00,1,22.0
data_14,2024-02-25 10:16:00,0,1.0
data_14,2024-02-25 10:17:00,1,9.0
data_14,2024-02-25 10:26:00,0,6.0
data_14,2024-02-25 10:32:00,1,8.0
data_14,2024-02-25 10:40:00,0,5.0
data_14,2024-02-25 10:45:00,1,5.0
data_14,2024-02-25 10:50:00,0,5.0
data_14,2024-02-25 10:55:00,1,14.0
data_14,2024-02-25 11:09:00,0,8.0
data_14,2024-02-25 11:17:00,1,21.0
data_14,2024-02-25 11:38:00,0,1.0
data_14,2024-02-25 11:39:00,1,142.0
data_14,2024-02-25 14:01:00,0,8.0
data_14,2024-02-25 14:09:00,1,28.0
data_14,2024-02-25 14:37:00,0,1.0
data_14,2024-02-25 14:38:00,1,11.0
data_14,2024-02-25 14:49:00,0,5.0
data_14,2024-02-25 14:54:00,1,11.0
data_14,2024-02-25 15:05:00,0,2.0
data_14,2024-02-25 15:07:00,1,114.0
data_14,2024-02-25 17:01:00,0,9.0
data_14,2024-02-25 17:10:00,1,38.0
data_14,2024-02-25 17:48:00,0,1.0
data_14,2024-02-25 17:49:00,1,10.0
data_14,2024-02-25 17:59:00,0,269.0
data_14,2024-02-25 22:28:00,1,7.0
data_14,2024-02-25 22:35:00,0,4.0
data_14,2024-02-25 22:39:00,1,9.0
data_14,2024-02-25 22:48:00,0,5.0
data_14,2024-02-25 22:53:00,1,15.0
data_14,2024-02-25 23:08:00,0,2.0
data_14,2024-02-25 23:10:00,1,6.0
data_14,2024-02-25 23:16:00,0,2.0
data_14,2024-02-25 23:18:00,1,6.0
data_14,2024-02-25 23:24:00,0,8.0
data_14,2024-02-25 23:32:00,1,9.0
data_14,2024-02-25 23:41:00,0,1.0
data_14,2024-02-25 23:42:00,1,5.0
data_14,2024-02-25 23:47:00,0,1.0
data_14,2024-02-25 23:48:00,1,6.0
data_14,2024-02-25 23:54:00,0,8.0
data_14,2024-02-26 00:02:00,1,5.0
data_14,2024-02-26 00:07:00,0,2.0
data_14,2024-02-26 00:09:00,1,5.0
data_14,2024-02-26 00:14:00,0,6.0
data_14,2024-02-26 00:20:00,1,5.0
data_14,2024-02-26 00:25:00,0,62.0
data_14,2024-02-26 01:27:00,1,14.0
data_14,2024-02-26 01:41:00,0,5.0
data_14,2024-02-26 01:46:00,1,8.0
data_14,2024-02-26 01:54:00,0,3.0
data_14,2024-02-26 01:57:00,1,13.0
data_14,2024-02-26 02:10:00,0,32.0
data_14,2024-02-26 02:42:00,1,8.0
data_14,2024-02-26 02:50:00,0,11.0
data_14,2024-02-26 03:01:00,1,21.0
data_14,2024-02-26 03:22:00,0,31.0
data_14,2024-02-26 03:53:00,1,8.0
data_14,2024-02-26 04:01:00,0,11.0
data_14,2024-02-26 04:12:00,1,15.0
data_14,2024-02-26 04:27:00,0,23.0
data_14,2024-02-26 04:50:00,1,17.0
data_14,2024-02-26 05:07:00,0,16.0
data_14,2024-02-26 05:23:00,1,7.0
data_14,2024-02-26 05:30:00,0,1.0
data_14,2024-02-26 05:31:00,1,218.0
data_14,2024-02-26 09:09:00,0,2.0
data_14,2024-02-26 09:11:00,1,72.0
data_14,2024-02-26 10:23:00,0,2.0
data_14,2024-02-26 10:25:00,1,10.0
data_14,2024-02-26 10:35:00,0,9.0
data_14,2024-02-26 10:44:00,1,13.0
data_14,2024-02-26 10:57:00,0,2.0
data_14,2024-02-26 10:59:00,1,12.0
data_14,2024-02-26 11:11:00,0,4.0
data_14,2024-02-26 11:15:00,1,18.0
data_14,2024-02-26 11:33:00,0,2.0
data_14,2024-02-26 11:35:00,1,14.0
data_14,2024-02-26 11:49:00,0,1.0
data_14,2024-02-26 11:50:00,1,13.0
data_14,2024-02-26 12:03:00,0,11.0
data_14,2024-02-26 12:14:00,1,14.0
data_14,2024-02-26 12:28:00,0,1.0
data_14,2024-02-26 12:29:00,1,20.0
data_14,2024-02-26 12:49:00,0,4.0
data_14,2024-02-26 12:53:00,1,33.0
data_14,2024-02-26 13:26:00,0,15.0
data_14,2024-02-26 13:41:00,1,44.0
data_14,2024-02-26 14:25:00,0,8.0
data_14,2024-02-26 14:33:00,1,92.0
data_14,2024-02-26 16:05:00,0,1.0
data_14,2024-02-26 16:06:00,1,13.0
data_14,2024-02-26 16:19:00,0,2.0
data_14,2024-02-26 16:21:00,1,49.0
data_14,2024-02-26 17:10:00,0,6.0
data_14,2024-02-26 17:16:00,1,43.0
data_14,2024-02-26 17:59:00,0,11.0
data_14,2024-02-26 18:10:00,1,10.0
data_14,2024-02-26 18:20:00,0,1.0
data_14,2024-02-26 18:21:00,1,6.0
data_14,2024-02-26 18:27:00,0,3.0
data_14,2024-02-26 18:30:00,1,33.0
data_14,2024-02-26 19:03:00,0,7.0
data_14,2024-02-26 19:10:00,1,25.0
data_14,2024-02-26 19:35:00,0,28.0
data_14,2024-02-26 20:03:00,1,48.0
data_14,2024-02-26 20:51:00,0,55.0
data_14,2024-02-26 21:46:00,1,5.0
data_14,2024-02-26 21:51:00,0,2.0
data_14,2024-02-26 21:53:00,1,11.0
data_14,2024-02-26 22:04:00,0,1.0
